TimeCET;pairs;interval;open;high;low;close;volume;lowma;fast100ma;fast50ma;rsi;rsima;max;buy
2022-07-15 01:45:00;ETHUSDT;5;1192.74;1195.59;1192.06;1192.48;3923.4985;1133.5357;1178.7982999999995;1189.8216;60.024924327596054;53.871349948391575;1193.75;
2022-07-15 01:50:00;ETHUSDT;5;1192.48;1193.04;1190.98;1190.99;2393.8514;1134.0055;1179.5860999999995;1189.675;55.677950278881674;54.32891976715067;1193.75;
2022-07-15 01:55:00;ETHUSDT;5;1191.0;1193.7;1190.92;1193.42;2268.0725;1134.4805;1180.3359999999996;1189.6222;60.67924004643206;55.23736935863052;1192.74;
2022-07-15 02:00:00;ETHUSDT;5;1193.42;1194.25;1189.59;1192.92;4297.2733;1134.9568;1180.9421999999995;1189.5559999999998;59.19902388713197;56.07291816280627;1193.42;
2022-07-15 02:05:00;ETHUSDT;5;1192.92;1193.92;1189.36;1190.59;2774.447;1135.41735;1181.4121999999995;1189.4869999999999;52.74226744231051;56.19981290149202;1193.42;
2022-07-15 02:10:00;ETHUSDT;5;1190.59;1190.59;1186.64;1186.93;3313.6902;1135.8603999999998;1181.8597999999995;1189.3109999999997;44.52681736614762;55.80273677500908;1193.42;
2022-07-15 02:15:00;ETHUSDT;5;1186.93;1187.79;1185.01;1187.04;2907.9294;1136.3054499999998;1182.3206999999995;1189.1991999999998;44.805088328569994;55.35032770403292;1192.92;
2022-07-15 02:20:00;ETHUSDT;5;1187.03;1187.55;1183.09;1183.57;6436.6141;1136.7320499999998;1182.6813999999995;1188.9899999999998;38.281388606654374;54.488014343452484;1190.59;
2022-07-15 02:25:00;ETHUSDT;5;1183.57;1185.2;1182.35;1184.75;2472.7568;1137.1763999999998;1183.1300999999994;1188.8436;41.405733456607464;53.735370899651535;1187.04;
2022-07-15 02:30:00;ETHUSDT;5;1184.75;1185.88;1183.72;1184.97;1381.7442;1137.6102499999997;1183.5898999999995;1188.6773999999998;41.9952980223783;52.988052634360976;1187.04;
2022-07-15 02:35:00;ETHUSDT;5;1184.97;1185.15;1183.22;1184.3;3753.9544;1138.0438499999998;1184.0211999999995;1188.4244;40.65372773612632;51.64378359905995;1184.97;
2022-07-15 02:40:00;ETHUSDT;5;1184.3;1185.0;1181.05;1184.99;4281.1676;1138.4720499999996;1184.4544999999996;1188.211;42.684421407957466;50.51497971987275;1184.97;
2022-07-15 02:45:00;ETHUSDT;5;1185.0;1188.35;1183.33;1187.65;3363.4616;1138.9323499999998;1184.9849999999994;1188.0567999999998;49.81381200722318;49.52026350415026;1184.99;
2022-07-15 02:50:00;ETHUSDT;5;1187.65;1187.76;1185.15;1185.98;1848.7263;1139.3709999999999;1185.4859999999994;1187.7854;45.94943555553399;48.45993774782501;1187.65;
2022-07-15 02:55:00;ETHUSDT;5;1185.98;1185.98;1182.15;1182.15;2270.1028;1139.8010999999997;1185.9018999999994;1187.5675999999999;38.56110801831542;46.92680801144782;1187.65;
2022-07-15 03:00:00;ETHUSDT;5;1182.16;1184.27;1182.15;1182.87;1941.3807;1140.2447499999996;1186.3162999999993;1187.3582000000001;40.49804547162564;45.84252909664382;1187.65;
2022-07-15 03:05:00;ETHUSDT;5;1182.87;1185.08;1182.68;1184.05;2240.4123;1140.6902499999994;1186.7798999999993;1187.1688000000001;43.63436854457044;44.625038275082275;1185.98;
2022-07-15 03:10:00;ETHUSDT;5;1184.05;1184.78;1182.69;1184.2;1015.7645;1141.1453999999994;1187.2363999999993;1186.9436;44.03817694597118;43.54212063642793;1184.05;
2022-07-15 03:15:00;ETHUSDT;5;1184.2;1185.68;1182.69;1182.7;1329.4355;1141.6109999999996;1187.6574999999993;1186.7006000000001;40.88391245644467;42.69509528029466;1184.2;
2022-07-15 03:20:00;ETHUSDT;5;1182.69;1184.99;1182.44;1184.5;1347.2227;1142.0949499999997;1188.0908999999992;1186.5202000000002;45.89225620339727;42.792626625812495;1184.2;
2022-07-15 03:25:00;ETHUSDT;5;1184.5;1185.78;1183.74;1185.21;1289.011;1142.5828999999997;1188.4779999999994;1186.3908000000001;47.77184837945011;43.00453805801822;1184.5;
2022-07-15 03:30:00;ETHUSDT;5;1185.21;1188.08;1185.2;1187.0;1643.3107;1143.0971999999995;1188.9125999999994;1186.3172000000002;52.27322791209025;44.00395515126364;1185.21;
2022-07-15 03:35:00;ETHUSDT;5;1187.0;1188.31;1186.78;1187.65;1222.6845;1143.6123999999995;1189.2658999999992;1186.4098000000004;53.829378791801595;44.89135838949179;1187.0;
2022-07-15 03:40:00;ETHUSDT;5;1187.65;1190.27;1186.24;1189.65;2262.4688;1144.1365999999996;1189.5373999999993;1186.4738000000004;58.33132828933722;46.05821769427457;1187.65;
2022-07-15 03:45:00;ETHUSDT;5;1189.66;1195.58;1189.65;1194.65;6011.8356;1144.6872999999996;1189.7223999999992;1186.6730000000002;66.99559007147977;47.939779289656954;1189.65;
2022-07-15 03:50:00;ETHUSDT;5;1194.64;1194.91;1192.01;1193.44;5845.2808;1145.2289999999996;1189.9215999999992;1186.8514000000005;63.55170112501133;49.430299269446515;1194.65;
2022-07-15 03:55:00;ETHUSDT;5;1193.44;1212.46;1192.51;1209.54;34752.0624;1145.8476499999995;1190.249299999999;1187.3724000000004;79.01161628936664;51.51585671817105;1194.65;
2022-07-15 04:00:00;ETHUSDT;5;1209.55;1222.92;1209.54;1217.35;29665.5269;1146.5137999999997;1190.665099999999;1188.0724000000005;82.81872352904168;54.14937728770731;1209.54;
2022-07-15 04:05:00;ETHUSDT;5;1217.35;1217.65;1214.27;1214.88;4390.4858;1147.1663499999997;1191.057099999999;1188.7278000000003;77.99990270281131;56.966434050885596;1217.35;
2022-07-15 04:10:00;ETHUSDT;5;1214.89;1214.89;1207.95;1213.18;12247.2964;1147.8174499999996;1191.2697999999991;1189.2918000000004;74.7750804174443;59.41479368987264;1217.35;
2022-07-15 04:15:00;ETHUSDT;5;1213.19;1218.29;1210.26;1216.37;13904.4228;1148.4871999999996;1191.475699999999;1189.9684000000004;76.7200805851814;61.778058835630574;1217.35;
2022-07-15 04:20:00;ETHUSDT;5;1216.36;1217.21;1213.07;1214.13;7585.3592;1149.1330999999996;1191.6446999999991;1190.5828000000004;72.49311572591111;63.81055446276914;1216.37;
2022-07-15 04:25:00;ETHUSDT;5;1214.12;1215.01;1210.0;1210.81;8064.3975;1149.7602999999995;1191.8211999999992;1191.1586000000002;66.63327892935907;65.64979492512018;1216.37;
2022-07-15 04:30:00;ETHUSDT;5;1210.82;1211.39;1205.63;1205.63;6248.0217;1150.3533999999995;1191.923099999999;1191.6296000000002;58.66532854324541;66.56215723510932;1216.37;
2022-07-15 04:35:00;ETHUSDT;5;1205.64;1206.72;1202.79;1205.0;5374.8843;1150.9331999999995;1191.998499999999;1192.0796000000003;57.760673193596354;67.27564472183407;1214.13;
2022-07-15 04:40:00;ETHUSDT;5;1205.0;1205.78;1203.71;1204.07;2173.3468;1151.5098999999996;1192.0984999999991;1192.3524000000002;56.378562803913645;67.56888292839288;1210.81;
2022-07-15 04:45:00;ETHUSDT;5;1204.06;1204.67;1198.4;1198.41;4568.5029;1152.0528499999994;1192.119699999999;1192.5784000000003;48.735398844334014;67.20502721785948;1205.63;
2022-07-15 04:50:00;ETHUSDT;5;1198.41;1200.88;1192.46;1194.22;7951.4289;1152.5876499999995;1192.136999999999;1192.7314000000003;43.98187980336943;66.18006661171893;1205.0;
2022-07-15 04:55:00;ETHUSDT;5;1194.22;1198.11;1192.38;1195.79;6328.6146;1153.1264499999995;1192.162599999999;1192.9312000000002;46.10318956687735;64.68775228996161;1204.07;
2022-07-15 05:00:00;ETHUSDT;5;1195.79;1197.23;1194.09;1195.58;2578.3366;1153.6779499999993;1192.193499999999;1193.1320000000003;45.85306963582135;63.423564326448044;1198.41;
2022-07-15 05:05:00;ETHUSDT;5;1195.58;1198.2;1194.91;1196.87;2373.3134;1154.2286999999994;1192.216899999999;1193.3230000000003;47.72906889772255;61.18909665561632;1195.79;
2022-07-15 05:10:00;ETHUSDT;5;1196.87;1200.29;1196.61;1197.69;2945.3728;1154.7799499999994;1192.2650999999992;1193.5392000000004;48.9400790543932;58.76919347885571;1196.87;
2022-07-15 05:15:00;ETHUSDT;5;1197.69;1198.57;1195.8;1196.49;1564.2407;1155.3182499999994;1192.2809999999993;1193.7212000000004;47.21610860444837;56.57035104325836;1197.69;
2022-07-15 05:20:00;ETHUSDT;5;1196.48;1196.49;1190.99;1194.25;2832.0541;1155.8445499999993;1192.2352999999991;1193.8654000000004;44.09367707469975;54.378822233062316;1197.69;
2022-07-15 05:25:00;ETHUSDT;5;1194.26;1195.99;1194.25;1194.64;1464.7383;1156.3893499999995;1192.2976999999992;1194.0034000000005;44.778397074900546;52.0972734108994;1197.69;
2022-07-15 05:30:00;ETHUSDT;5;1194.65;1195.97;1193.82;1194.09;891.1359;1156.9279999999997;1192.3104999999991;1194.1260000000004;43.960687050466156;50.059242791224754;1196.49;
2022-07-15 05:35:00;ETHUSDT;5;1194.09;1196.3;1194.09;1195.9;1131.4869;1157.4711999999995;1192.3490999999992;1194.2188000000003;47.36703629334066;48.68308260293772;1194.64;
2022-07-15 05:40:00;ETHUSDT;5;1195.91;1196.11;1194.0;1194.38;1243.5881;1158.0126999999995;1192.3312999999991;1194.2882000000002;44.898831961587334;47.699761418533576;1195.9;
2022-07-15 05:45:00;ETHUSDT;5;1194.37;1197.63;1194.37;1195.97;2191.9168;1158.5629499999995;1192.253899999999;1194.3326000000002;47.95396925541074;46.99928256580603;1195.9;
2022-07-15 05:50:00;ETHUSDT;5;1195.98;1196.56;1194.29;1196.49;4994.6326;1159.1293999999994;1192.174899999999;1194.4076000000002;48.9508638171265;46.46873263817838;1195.97;
2022-07-15 05:55:00;ETHUSDT;5;1196.5;1202.88;1196.07;1199.92;3537.1021;1159.7051499999995;1192.1889999999992;1194.5564000000002;55.064835322091454;46.92083524373248;1196.49;
2022-07-15 06:00:00;ETHUSDT;5;1199.93;1201.46;1197.74;1197.94;3712.7541;1160.2993499999995;1192.1851999999992;1194.6954000000003;51.24911008290145;47.43992312084191;1199.92;
2022-07-15 06:05:00;ETHUSDT;5;1197.95;1205.91;1197.74;1205.45;4938.5553;1160.9357499999996;1192.279099999999;1194.9360000000001;62.00388592432752;48.57568714637406;1199.92;
2022-07-15 06:10:00;ETHUSDT;5;1205.45;1206.5;1203.65;1205.34;3956.5715;1161.5800499999996;1192.3701999999992;1195.1844;61.78887203565403;49.7139587463621;1205.45;
2022-07-15 06:15:00;ETHUSDT;5;1205.34;1205.5;1201.99;1203.24;2546.6587;1162.2078499999996;1192.4621999999993;1195.4374000000003;57.676805823365825;50.424511383908055;1205.45;
2022-07-15 06:20:00;ETHUSDT;5;1203.25;1204.98;1202.43;1203.76;1021.2298;1162.8213999999996;1192.5424999999993;1195.7740000000003;58.414807386193345;51.10127769332235;1205.45;
2022-07-15 06:25:00;ETHUSDT;5;1203.76;1209.88;1203.76;1209.87;3597.423;1163.4605999999994;1192.7148999999993;1196.2306000000003;65.93189159043;52.43811933517819;1205.34;
2022-07-15 06:30:00;ETHUSDT;5;1209.87;1210.81;1200.0;1200.41;7492.9751;1164.0526499999996;1192.7786999999992;1196.5674000000004;50.662224670944234;52.90730130633852;1209.87;
2022-07-15 06:35:00;ETHUSDT;5;1200.41;1201.0;1198.53;1199.87;2279.805;1164.6456499999995;1192.8566999999991;1196.8698000000004;49.95106666841932;53.276777705875574;1209.87;
2022-07-15 06:40:00;ETHUSDT;5;1199.86;1199.87;1195.97;1197.09;4413.6025;1165.2309499999997;1192.8947999999991;1197.1122000000003;46.34433202552016;53.447038061236576;1209.87;
2022-07-15 06:45:00;ETHUSDT;5;1197.08;1199.89;1196.92;1198.53;1505.7025;1165.8088999999995;1192.910599999999;1197.3968000000002;48.4218167767028;53.52237952433387;1200.41;
2022-07-15 06:50:00;ETHUSDT;5;1198.54;1198.54;1191.74;1192.95;6995.8258;1166.3561999999997;1192.883499999999;1197.5560000000003;41.68628589390199;53.29291194807063;1199.87;
2022-07-15 06:55:00;ETHUSDT;5;1192.96;1194.04;1189.79;1192.91;4665.6391;1166.9066499999997;1192.858999999999;1197.6612000000002;41.641569341162956;52.842026239910076;1198.53;
2022-07-15 07:00:00;ETHUSDT;5;1192.92;1194.15;1191.76;1193.44;2122.6475;1167.4676499999996;1192.7978999999991;1197.8104000000003;42.52136561060222;52.38277636801548;1198.53;
2022-07-15 07:05:00;ETHUSDT;5;1193.44;1195.18;1192.94;1194.26;2045.7537;1168.0416999999998;1192.810099999999;1198.0526000000002;43.92978944103696;51.58741594794016;1193.44;
2022-07-15 07:10:00;ETHUSDT;5;1194.26;1195.43;1192.82;1193.41;3924.4721;1168.5779999999997;1192.810799999999;1198.2634000000003;42.760139787999876;50.98106092687576;1194.26;
2022-07-15 07:15:00;ETHUSDT;5;1193.4;1195.36;1193.07;1194.92;4246.6017;1169.1077999999998;1192.8247999999992;1198.4808000000003;45.53448800699294;49.80467536135186;1194.26;
2022-07-15 07:20:00;ETHUSDT;5;1194.91;1196.44;1194.04;1195.29;8617.6911;1169.6444999999999;1192.823099999999;1198.7026000000003;46.22230679569231;48.69277784421174;1194.92;
2022-07-15 07:25:00;ETHUSDT;5;1195.29;1195.91;1194.68;1195.4;4386.5155;1170.1857999999997;1192.828599999999;1198.9566000000004;46.438866598573256;47.8900678995837;1195.29;
2022-07-15 07:30:00;ETHUSDT;5;1195.4;1195.4;1190.26;1191.77;2171.7242;1170.7119499999997;1192.8110999999988;1199.1020000000003;40.62496939936596;46.61936518623888;1195.4;
2022-07-15 07:35:00;ETHUSDT;5;1191.77;1202.32;1191.76;1198.53;16960.2747;1171.2710999999995;1192.8795999999988;1199.3684000000003;52.54094438633934;45.66286895737526;1195.4;
2022-07-15 07:40:00;ETHUSDT;5;1198.53;1200.26;1197.43;1197.52;1829.8638;1171.8155999999994;1192.947999999999;1199.5788000000002;50.89740271984553;45.679667389439636;1198.53;
2022-07-15 07:45:00;ETHUSDT;5;1197.52;1200.94;1197.52;1200.41;1520.2781;1172.4046999999996;1193.121899999999;1199.8340000000003;55.21440560475629;46.05562017060656;1198.53;
2022-07-15 07:50:00;ETHUSDT;5;1200.4;1207.51;1199.39;1205.22;9831.8419;1173.0255999999995;1193.3095999999991;1200.1454000000003;61.31112118886266;47.12467653941673;1200.41;
2022-07-15 07:55:00;ETHUSDT;5;1205.21;1208.06;1203.77;1207.73;5816.4322;1173.6383499999997;1193.539999999999;1200.4070000000002;64.06054922708745;48.24172885730135;1205.22;
2022-07-15 08:00:00;ETHUSDT;5;1207.73;1208.91;1204.98;1204.99;5678.98;1174.2449999999997;1193.744699999999;1200.6380000000001;59.121291894735116;49.48708642878943;1207.73;
2022-07-15 08:05:00;ETHUSDT;5;1204.99;1205.53;1200.69;1203.35;2386.9064;1174.8644999999995;1193.943299999999;1200.5142;56.32212989387201;50.53569789684008;1207.73;
2022-07-15 08:10:00;ETHUSDT;5;1203.35;1205.56;1202.63;1205.2;986.1135;1175.5069499999997;1194.171799999999;1200.2712000000001;58.69771586621367;51.691151486526614;1207.73;
2022-07-15 08:15:00;ETHUSDT;5;1205.2;1205.2;1202.8;1204.79;1414.6121;1176.1467999999995;1194.3985999999989;1200.0694;57.945528491519696;52.692275704418236;1205.2;
2022-07-15 08:20:00;ETHUSDT;5;1204.8;1204.97;1200.62;1203.22;1533.3578;1176.7648499999998;1194.580999999999;1199.8702000000003;55.03708429719363;53.56920031221779;1205.2;
2022-07-15 08:25:00;ETHUSDT;5;1203.22;1205.95;1201.88;1205.31;1995.9413;1177.3727999999996;1194.808699999999;1199.6490000000001;58.05529314313388;54.46354353622786;1205.2;
2022-07-15 08:30:00;ETHUSDT;5;1205.31;1205.67;1203.0;1203.9;2155.6451;1177.9531499999998;1195.0135999999989;1199.4444;55.35560302043345;55.11592183799508;1205.31;
2022-07-15 08:35:00;ETHUSDT;5;1203.9;1205.79;1201.88;1202.99;2734.7371;1178.5448499999998;1195.2232999999987;1199.2880000000002;53.622493285077375;55.629038029888235;1205.31;
2022-07-15 08:40:00;ETHUSDT;5;1202.98;1204.24;1200.87;1201.25;3061.8448;1179.1508499999998;1195.4149999999988;1199.2004000000002;50.37483271931503;56.32545683845603;1205.31;
2022-07-15 08:45:00;ETHUSDT;5;1201.24;1201.26;1197.36;1197.99;3137.042;1179.7375499999998;1195.5698999999988;1199.0602000000001;44.88929226839501;55.77891025860286;1203.9;
2022-07-15 08:50:00;ETHUSDT;5;1197.99;1198.64;1196.4;1196.61;2038.8985;1180.3008499999996;1195.631699999999;1198.9110000000003;42.766275594981416;55.19811546396971;1202.99;
2022-07-15 08:55:00;ETHUSDT;5;1196.6;1199.24;1196.6;1198.13;6060.7104;1180.8835499999996;1195.741899999999;1198.9054;45.80650921884449;54.526122864976;1201.25;
2022-07-15 09:00:00;ETHUSDT;5;1198.13;1199.79;1196.43;1199.66;3523.2629;1181.4675999999997;1195.872799999999;1199.0142;48.75717834180687;53.62941266161487;1198.13;
2022-07-15 09:05:00;ETHUSDT;5;1199.66;1206.19;1193.58;1202.42;5682.4995;1182.0637999999997;1196.0389999999989;1199.1468;53.65883276135301;52.88643291406241;1199.66;
2022-07-15 09:10:00;ETHUSDT;5;1202.42;1205.69;1202.1;1203.59;2425.5563;1182.6628499999997;1196.219499999999;1199.307;55.59782196098113;52.63475649022284;1202.42;
2022-07-15 09:15:00;ETHUSDT;5;1203.59;1208.58;1201.28;1208.55;3271.0233;1183.2797999999996;1196.431799999999;1199.5406;62.7193390797031;53.09170000349649;1203.59;
2022-07-15 09:20:00;ETHUSDT;5;1208.55;1215.09;1208.55;1214.55;13101.8892;1183.9217999999996;1196.7084999999988;1199.8778;69.16253301531829;53.83918694271825;1208.55;
2022-07-15 09:25:00;ETHUSDT;5;1214.56;1217.42;1211.57;1215.69;8898.5443;1184.5529999999997;1196.991499999999;1200.2618;70.21580785441196;54.71563546863913;1214.55;
2022-07-15 09:30:00;ETHUSDT;5;1215.69;1217.96;1212.24;1213.28;7417.2263;1185.1365999999996;1197.253899999999;1200.6424;65.1497229928991;55.43796680404667;1215.69;
2022-07-15 09:35:00;ETHUSDT;5;1213.28;1214.64;1212.5;1213.14;2517.1501;1185.7162999999996;1197.507899999999;1201.0124;64.8569776824673;55.92380141399906;1215.69;
2022-07-15 09:40:00;ETHUSDT;5;1213.13;1213.5;1210.0;1210.4;4037.0307;1186.2594999999994;1197.7322999999988;1201.3386;59.24594008486671;56.20168263288714;1215.69;
2022-07-15 09:45:00;ETHUSDT;5;1210.39;1215.08;1210.0;1213.0;3536.7308;1186.7849499999995;1197.9496999999988;1201.6806000000001;62.556282372708615;56.83981042486081;1213.28;
2022-07-15 09:50:00;ETHUSDT;5;1213.0;1213.11;1208.22;1208.45;2450.6235;1187.2865499999996;1198.1250999999988;1201.9620000000002;54.25136320450139;57.11670545951698;1213.14;
2022-07-15 09:55:00;ETHUSDT;5;1208.44;1214.11;1208.3;1211.85;2060.3453;1187.7766999999994;1198.3060999999989;1202.2796;58.667186173325106;58.10084073844056;1213.0;
2022-07-15 10:00:00;ETHUSDT;5;1211.86;1213.11;1208.72;1209.0;2878.1299;1188.2443499999995;1198.4686999999988;1202.5298;53.965035015863194;58.900752125646406;1213.0;
2022-07-15 10:05:00;ETHUSDT;5;1209.0;1215.3;1208.99;1213.39;2608.1992;1188.7380499999997;1198.6777999999988;1202.7992000000002;59.36736005467318;59.869384328205605;1211.85;
2022-07-15 10:10:00;ETHUSDT;5;1213.39;1215.75;1209.8;1209.8;2590.4541;1189.2259999999997;1198.8658999999989;1203.0364000000002;53.80649672183434;60.230049926778996;1213.39;
2022-07-15 10:15:00;ETHUSDT;5;1209.8;1210.37;1204.73;1204.83;4733.639;1189.6579999999997;1198.9799999999989;1203.0240000000003;47.213174369865946;59.76964575595849;1213.39;
2022-07-15 10:20:00;ETHUSDT;5;1204.83;1208.48;1203.28;1207.51;3420.111;1190.0340499999998;1199.1258999999989;1203.0674000000004;50.719918650848875;59.421224090949046;1213.39;
2022-07-15 10:25:00;ETHUSDT;5;1207.5;1212.88;1207.21;1212.26;4081.798;1190.3773999999999;1199.3425999999988;1203.2478000000003;56.265490203207605;58.96023488548508;1209.8;
2022-07-15 10:30:00;ETHUSDT;5;1212.27;1213.65;1210.06;1212.0;3377.4616;1190.7265499999996;1199.5932999999989;1203.4126000000003;55.89471552300274;58.01253363603397;1212.26;
2022-07-15 10:35:00;ETHUSDT;5;1211.99;1213.53;1208.95;1209.63;3007.1999;1191.0699499999996;1199.819199999999;1203.4078000000002;52.498652068882315;56.74702250849613;1212.26;
2022-07-15 10:40:00;ETHUSDT;5;1209.62;1212.93;1209.62;1212.05;2410.9887;1191.3926999999996;1200.103999999999;1203.6406000000002;55.4735676637043;56.05586855641079;1212.26;
2022-07-15 10:45:00;ETHUSDT;5;1212.05;1212.68;1208.6;1210.99;4219.2108;1191.7482499999996;1200.366399999999;1203.8630000000003;53.881777518491745;55.27192568755539;1212.05;
2022-07-15 10:50:00;ETHUSDT;5;1210.99;1218.61;1210.5;1216.29;8346.8915;1192.1347499999997;1200.6795999999988;1204.2470000000003;60.053829230958;55.32963205513334;1212.05;
2022-07-15 10:55:00;ETHUSDT;5;1216.29;1217.85;1205.24;1205.63;9433.7995;1192.4570499999995;1200.892899999999;1204.3890000000001;46.55757221651505;54.18686704397665;1216.29;
2022-07-15 11:00:00;ETHUSDT;5;1205.62;1208.71;1205.17;1207.94;3411.9063;1192.7884499999996;1201.1223999999988;1204.6888000000004;49.2207396105874;53.82753678726851;1216.29;
2022-07-15 11:05:00;ETHUSDT;5;1207.95;1212.2;1206.92;1211.46;3380.5686;1193.1727499999995;1201.360499999999;1205.0598000000002;53.05937220424818;53.42697864662015;1216.29;
2022-07-15 11:10:00;ETHUSDT;5;1211.47;1216.14;1211.46;1213.27;4389.0256;1193.5596999999993;1201.633399999999;1205.4564;54.945407584956584;53.497005258698245;1211.46;
2022-07-15 11:15:00;ETHUSDT;5;1213.27;1228.33;1213.27;1226.08;17918.8236;1193.9872999999993;1202.0726999999993;1206.0928000000001;65.50807514457328;53.93562776511967;1213.27;
2022-07-15 11:20:00;ETHUSDT;5;1226.08;1228.53;1221.7;1223.81;14537.2255;1194.3991999999994;1202.4820999999993;1206.7008;62.70275407431784;54.57107471886849;1226.08;
2022-07-15 11:25:00;ETHUSDT;5;1223.81;1230.0;1223.8;1226.71;12406.4495;1194.8442999999993;1202.9086999999993;1207.3366;64.77795037162922;55.8257015761373;1226.08;
2022-07-15 11:30:00;ETHUSDT;5;1226.71;1228.43;1222.76;1223.16;7241.9438;1195.2673499999994;1203.2982999999992;1207.894;60.35121580520782;56.51365137287723;1226.71;
2022-07-15 11:35:00;ETHUSDT;5;1223.16;1224.86;1220.36;1221.71;5181.2479;1195.6729499999994;1203.6883999999993;1208.4202;58.59003332348481;56.67969016718274;1226.71;
2022-07-15 11:40:00;ETHUSDT;5;1221.71;1221.71;1218.21;1220.14;4775.6063;1196.0678499999995;1204.0447999999994;1208.9876000000002;56.661948346632194;56.7344925117277;1226.71;
2022-07-15 11:45:00;ETHUSDT;5;1220.13;1220.16;1213.99;1216.47;4637.0139;1196.4176999999995;1204.3573999999994;1209.3464000000001;52.32704212091951;56.72223465830179;1223.16;
2022-07-15 11:50:00;ETHUSDT;5;1216.48;1225.0;1216.47;1219.01;9861.1883;1196.7950499999995;1204.6774999999993;1209.7762000000002;54.89879191687218;56.68117924781377;1221.71;
2022-07-15 11:55:00;ETHUSDT;5;1219.0;1222.11;1218.79;1218.79;4305.2155;1197.1273999999994;1204.9888999999994;1210.1438000000003;54.62393085961116;56.73419020075088;1220.14;
2022-07-15 12:00:00;ETHUSDT;5;1218.8;1219.85;1217.64;1219.85;3225.1457;1197.4141499999996;1205.2908999999993;1210.4364;55.77289585326104;56.4284092452011;1219.01;
2022-07-15 12:05:00;ETHUSDT;5;1219.85;1223.75;1216.37;1216.76;4149.1733;1197.6171999999997;1205.5119999999995;1210.6170000000002;51.66592664691506;56.79329170451539;1219.85;
2022-07-15 12:10:00;ETHUSDT;5;1216.77;1219.12;1215.52;1218.02;2970.8752;1197.8396999999995;1205.7577999999994;1210.8776;53.179930751978276;57.076091071757595;1219.85;
2022-07-15 12:15:00;ETHUSDT;5;1218.02;1219.57;1215.86;1216.44;2685.5513;1198.0380499999997;1205.8267999999996;1211.1394000000003;51.02169080025831;56.93054240004403;1219.85;
2022-07-15 12:20:00;ETHUSDT;5;1216.44;1220.4;1216.24;1219.4;2998.4864;1198.2561999999996;1205.8472999999994;1211.4234000000004;54.728467810314655;56.915046701855324;1218.02;
2022-07-15 12:25:00;ETHUSDT;5;1219.41;1221.52;1219.4;1220.29;1758.7979;1198.4792499999996;1205.9013999999993;1211.7334000000003;55.81136259249986;56.22242437670723;1219.4;
2022-07-15 12:30:00;ETHUSDT;5;1220.28;1221.2;1217.01;1217.85;2084.8481;1198.6089499999998;1205.9480999999994;1212.0260000000003;52.12980442510481;55.46721368747773;1220.29;
2022-07-15 12:35:00;ETHUSDT;5;1217.85;1219.11;1217.0;1217.67;1545.004;1198.7183999999997;1205.9610999999995;1212.2732000000003;51.85804006475095;54.54436295127214;1220.29;
2022-07-15 12:40:00;ETHUSDT;5;1217.67;1218.7;1215.51;1217.7;3322.2717;1198.8207499999999;1205.9967999999994;1212.5492000000002;51.90304471844161;53.94092215936026;1220.29;
2022-07-15 12:45:00;ETHUSDT;5;1217.7;1221.58;1217.64;1220.14;2506.3637;1198.9556499999999;1206.0900999999994;1212.8922000000002;55.54324029340937;53.723294085783444;1217.85;
2022-07-15 12:50:00;ETHUSDT;5;1220.15;1220.37;1218.65;1218.91;1520.5406;1199.0729999999999;1206.2228999999993;1213.2454000000002;53.35118661721906;53.48681110511107;1220.14;
2022-07-15 12:55:00;ETHUSDT;5;1218.91;1221.74;1217.98;1220.11;2027.9563;1199.1862499999997;1206.3739999999993;1213.6878000000004;55.20846390049685;53.692626946509456;1220.14;
2022-07-15 13:00:00;ETHUSDT;5;1220.12;1221.88;1214.28;1214.92;4402.2181;1199.2904999999998;1206.4824999999992;1214.0540000000003;46.57206931945145;53.097861046693694;1220.14;
2022-07-15 13:05:00;ETHUSDT;5;1214.93;1216.94;1212.39;1214.55;5559.4709;1199.3817999999999;1206.6438999999993;1214.3824000000004;46.01937301648184;52.48324977218446;1220.11;
2022-07-15 13:10:00;ETHUSDT;5;1214.55;1226.16;1213.16;1225.91;7621.0367;1199.5488999999998;1206.9607999999994;1214.9074000000003;61.23178605267605;52.873170500714096;1220.11;
2022-07-15 13:15:00;ETHUSDT;5;1225.92;1228.5;1218.33;1219.27;10248.7778;1199.6790999999998;1207.1955999999993;1215.2444000000003;52.006276263591;52.89748118761952;1225.91;
2022-07-15 13:20:00;ETHUSDT;5;1219.26;1225.96;1219.12;1223.66;3614.4214;1199.8349499999997;1207.4763999999993;1215.6458000000005;56.655965273338104;53.145769367716646;1225.91;
2022-07-15 13:25:00;ETHUSDT;5;1223.67;1224.84;1221.34;1223.4;2476.3024;1199.9792999999997;1207.7416999999994;1215.9428000000005;56.30802614280953;53.523364749327456;1225.91;
2022-07-15 13:30:00;ETHUSDT;5;1223.4;1224.47;1221.79;1222.27;2040.9163;1200.1262999999997;1207.9874999999995;1216.0972000000004;54.7347303108924;53.52381207079729;1223.66;
2022-07-15 13:35:00;ETHUSDT;5;1222.26;1224.3;1218.36;1218.7;4463.352;1200.2452999999998;1208.2095999999992;1216.1574000000003;49.983149072050274;53.10751110505089;1223.66;
2022-07-15 13:40:00;ETHUSDT;5;1218.7;1219.55;1214.07;1215.75;5520.656;1200.3299499999998;1208.4245999999994;1216.2068000000002;46.39872254105352;52.69814811333294;1223.4;
